Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Molecular_Function_2023,Mannosyltransferase Activity (GO:0000030),2/23,0.9027746617857036,0.9999946343044456,0,0,0.4993154761904761,0.0510711356733001,DPY19L2;ALG3
GO_Molecular_Function_2023,Protein-Cysteine S-palmitoyltransferase Activity (GO:0019706),2/23,0.9027746617857036,0.9999946343044456,0,0,0.4993154761904761,0.0510711356733001,ZDHHC1;ZDHHC15
GO_Molecular_Function_2023,Iron Ion Binding (GO:0005506),6/56,0.902887020420556,0.9999946343044456,0,0,0.6288360450563204,0.0642405378662401,EGLN3;ACP5;CYP3A4;CDO1;PHF8;FTL
GO_Molecular_Function_2023,"Acyltransferase Activity, Transferring Groups Other Than Amino-Acyl Groups (GO:0016747)",7/64,0.9051787494454986,0.9999946343044456,0,0,0.6434780221288746,0.0641051090625717,PLAAT3;ESCO2;NAA15;ZDHHC1;PLAAT5;LCLAT1;ZDHHC15
GO_Molecular_Function_2023,Pyrophosphatase Activity (GO:0016462),5/49,0.9110800276382778,0.9999946343044456,0,0,0.5955156823158074,0.0554571237728406,NUDT7;PLPP4;ENTPD7;CILP2;NUDT6
GO_Molecular_Function_2023,Metalloexopeptidase Activity (GO:0008235),6/57,0.9116701967098854,0.9999946343044456,0,0,0.6164691158065229,0.0570092025400006,CPA1;CPB1;LVRN;DPEP1;CXCR4;CPA4
GO_Molecular_Function_2023,Signal Sequence Binding (GO:0005048),4/41,0.9122648130668964,0.9999946343044456,0,0,0.5666041275797373,0.052028404665871,CEMIP;KCNIP2;KDELR3;KPNA2
GO_Molecular_Function_2023,1-Phosphatidylinositol Binding (GO:0005545),1/14,0.9131407821068276,0.9999946343044456,0,0,0.4033595270708672,0.0366513493449278,FRMPD2
GO_Molecular_Function_2023,G Protein-Coupled Photoreceptor Activity (GO:0008020),1/14,0.9131407821068276,0.9999946343044456,0,0,0.4033595270708672,0.0366513493449278,GPR88
GO_Molecular_Function_2023,Alkali Metal Ion Binding (GO:0031420),1/14,0.9131407821068276,0.9999946343044456,0,0,0.4033595270708672,0.0366513493449278,ATP1A2
GO_Molecular_Function_2023,Nucleotidase Activity (GO:0008252),1/14,0.9131407821068276,0.9999946343044456,0,0,0.4033595270708672,0.0366513493449278,NT5DC4
GO_Molecular_Function_2023,Sodium:Proton Antiporter Activity (GO:0015385),1/14,0.9131407821068276,0.9999946343044456,0,0,0.4033595270708672,0.0366513493449278,SLC38A5
GO_Molecular_Function_2023,Solute:Inorganic Anion Antiporter Activity (GO:0005452),1/14,0.9131407821068276,0.9999946343044456,0,0,0.4033595270708672,0.0366513493449278,SLC26A6
GO_Molecular_Function_2023,Transmembrane-Ephrin Receptor Activity (GO:0005005),1/14,0.9131407821068276,0.9999946343044456,0,0,0.4033595270708672,0.0366513493449278,EPHB2
GO_Molecular_Function_2023,Voltage-Gated Potassium Channel Activity Involved In Cardiac Muscle Cell Action Potential Repolarization (GO:0086008),1/14,0.9131407821068276,0.9999946343044456,0,0,0.4033595270708672,0.0366513493449278,KCNIP2
GO_Molecular_Function_2023,Water Channel Activity (GO:0015250),1/14,0.9131407821068276,0.9999946343044456,0,0,0.4033595270708672,0.0366513493449278,AQP9
GO_Molecular_Function_2023,"Phosphatidylinositol-3,5-Bisphosphate Binding (GO:0080025)",2/24,0.9154628700394152,0.9999946343044456,0,0,0.476590909090909,0.0420951173393256,JPH2;PLEKHA4
GO_Molecular_Function_2023,poly(A) Binding (GO:0008143),2/25,0.9265818086135812,0.9999946343044456,0,0,0.4558423913043478,0.0347593218741535,RBPMS;RBMS3
GO_Molecular_Function_2023,DNA Nuclease Activity (GO:0004536),1/15,0.9270563981997106,0.9999946343044456,0,0,0.3745258178247869,0.0283669134461575,NME1
GO_Molecular_Function_2023,Ephrin Receptor Activity (GO:0005003),1/15,0.9270563981997106,0.9999946343044456,0,0,0.3745258178247869,0.0283669134461575,EPHB2
GO_Molecular_Function_2023,"Oxidoreductase Activity, Acting On NAD(P)H, Quinone Or Similar Compound As Acceptor (GO:0016655)",1/15,0.9270563981997106,0.9999946343044456,0,0,0.3745258178247869,0.0283669134461575,AKR1C1
GO_Molecular_Function_2023,Sodium-Independent Organic Anion Transmembrane Transporter Activity (GO:0015347),1/15,0.9270563981997106,0.9999946343044456,0,0,0.3745258178247869,0.0283669134461575,SLCO5A1
GO_Molecular_Function_2023,Voltage-Gated Monoatomic Anion Channel Activity (GO:0008308),1/15,0.9270563981997106,0.9999946343044456,0,0,0.3745258178247869,0.0283669134461575,VDAC1
GO_Molecular_Function_2023,tRNA Binding (GO:0000049),5/51,0.9276601429459642,0.9999946343044456,0,0,0.5695556975969319,0.0427678453758126,TRMT9B;XPOT;NSUN2;DARS2;GTSF1
GO_Molecular_Function_2023,Secondary Active Transmembrane Transporter Activity (GO:0015291),6/60,0.934001051771314,0.9999946343044456,0,0,0.5821165345570852,0.0397455866456155,SLC7A5;SLC20A1;UCP2;SLC16A12;SLCO5A1;SLC16A10
GO_Molecular_Function_2023,NF-kappaB Binding (GO:0051059),2/26,0.9363085540641052,0.9999946343044456,0,0,0.4368229166666666,0.0287474057163129,CDKN2A;FOXP3
GO_Molecular_Function_2023,Wnt Receptor Activity (GO:0042813),1/16,0.938743138104525,0.9999946343044456,0,0,0.3495366031448506,0.0220953920547751,FZD8
GO_Molecular_Function_2023,Calcium-Dependent Phospholipase A2 Activity (GO:0047498),1/16,0.938743138104525,0.9999946343044456,0,0,0.3495366031448506,0.0220953920547751,PLA2G2D
GO_Molecular_Function_2023,Phosphatidylinositol Kinase Activity (GO:0052742),1/16,0.938743138104525,0.9999946343044456,0,0,0.3495366031448506,0.0220953920547751,PIK3C2G
GO_Molecular_Function_2023,Phosphatidylinositol-5-Phosphate Binding (GO:0010314),1/16,0.938743138104525,0.9999946343044456,0,0,0.3495366031448506,0.0220953920547751,OBSCN
GO_Molecular_Function_2023,Ribosomal Small Subunit Binding (GO:0043024),1/16,0.938743138104525,0.9999946343044456,0,0,0.3495366031448506,0.0220953920547751,NME1
GO_Molecular_Function_2023,Ubiquitin-Dependent Protein Binding (GO:0140036),1/16,0.938743138104525,0.9999946343044456,0,0,0.3495366031448506,0.0220953920547751,LAPTM5
GO_Molecular_Function_2023,Water Transmembrane Transporter Activity (GO:0005372),1/16,0.938743138104525,0.9999946343044456,0,0,0.3495366031448506,0.0220953920547751,AQP9
GO_Molecular_Function_2023,"Phosphotransferase Activity, Alcohol Group As Acceptor (GO:0016773)",8/77,0.9406860780739889,0.9999946343044456,0,0,0.6072618042888387,0.0371315086215995,IPPK;HK3;ITPKA;POMK;PIK3C2G;HK2;DGKI;GCK
GO_Molecular_Function_2023,Antiporter Activity (GO:0015297),5/53,0.9414281644581688,0.9999946343044456,0,0,0.5457590449379627,0.032940505745082,SLC7A5;SLC7A6;UCP2;SLC25A5;SLC26A6
