Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Axo-Dendritic Transport (GO:0008088)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	HSPA8;MAPT
GO_Biological_Process_2023	Bradykinin Catabolic Process (GO:0010815)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	MME;CTSH
GO_Biological_Process_2023	Cell-Cell Signaling Involved In Cardiac Conduction (GO:0086019)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	RNF207;CASQ2
GO_Biological_Process_2023	Cellular Response To Magnesium Ion (GO:0071286)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	KCNA1;RYR3
GO_Biological_Process_2023	Chemokine (C-X-C Motif) Ligand 12 Signaling Pathway (GO:0038146)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	ENTREP1;CXCR4
GO_Biological_Process_2023	Cholesterol Import (GO:0070508)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	STARD4;CD36
GO_Biological_Process_2023	Choline Metabolic Process (GO:0019695)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	DMGDH;ENPP6
GO_Biological_Process_2023	Contact Inhibition (GO:0060242)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	YAP1;PTPRJ
GO_Biological_Process_2023	Determination Of Liver Left/Right Asymmetry (GO:0071910)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	DNAAF1;NPHP3
GO_Biological_Process_2023	Epithelial Tube Branching Involved In Lung Morphogenesis (GO:0060441)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	CTSH;FGF10
GO_Biological_Process_2023	Establishment Of Lymphocyte Polarity (GO:0001767)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	CRTAM;CCR7
GO_Biological_Process_2023	fatty-acyl-CoA Catabolic Process (GO:0036115)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	NUDT7;ACOT7
GO_Biological_Process_2023	Heme Transport (GO:0015886)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	FLVCR2;NRG1
GO_Biological_Process_2023	Hepatocyte Differentiation (GO:0070365)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	E2F7;E2F8
GO_Biological_Process_2023	Heterocycle Catabolic Process (GO:0046700)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	DPEP1;HOGA1
GO_Biological_Process_2023	Hexose Import Across Plasma Membrane (GO:0140271)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	SLC2A3;SLC2A5
GO_Biological_Process_2023	Humoral Immune Response Mediated By Circulating Immunoglobulin (GO:0002455)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	C1QB;C1QC
GO_Biological_Process_2023	Hydrogen Peroxide Biosynthetic Process (GO:0050665)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	MAOB;CYBA
GO_Biological_Process_2023	Iron Coordination Entity Transport (GO:1901678)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	SLC22A17;NRG1
GO_Biological_Process_2023	Leukocyte Apoptotic Process (GO:0071887)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	CTSL;PLEKHO2
GO_Biological_Process_2023	Leukocyte Chemotaxis Involved In Inflammatory Response (GO:0002232)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	SLAMF8;PTN
GO_Biological_Process_2023	Maintenance Of DNA Repeat Elements (GO:0043570)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	TCF7L2;RMI2
GO_Biological_Process_2023	Medium-Chain Fatty Acid Biosynthetic Process (GO:0051792)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	ACOT7;ABHD3
GO_Biological_Process_2023	Natural Killer Cell Degranulation (GO:0043320)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	FCGR3A;VAMP2
GO_Biological_Process_2023	Negative Regulation Of B Cell Receptor Signaling Pathway (GO:0050859)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	FCRL3;LPXN
GO_Biological_Process_2023	Negative Regulation Of Cytokinesis (GO:0032466)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	E2F7;E2F8
GO_Biological_Process_2023	Negative Regulation Of Gene Expression Via CpG Island Methylation (GO:0044027)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	HELLS;UHRF1
GO_Biological_Process_2023	Negative Regulation Of Mast Cell Activation (GO:0033004)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	CD84;CD300LF
GO_Biological_Process_2023	Negative Regulation Of Myeloid Cell Apoptotic Process (GO:0033033)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	IRF7;NOD2
GO_Biological_Process_2023	Nucleoside Triphosphate Biosynthetic Process (GO:0009142)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	AK5;AK7
GO_Biological_Process_2023	Ornithine Transport (GO:0015822)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	SLC7A6;SLC7A3
GO_Biological_Process_2023	Peripheral Nervous System Neuron Development (GO:0048935)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	ISL2;POU4F1
GO_Biological_Process_2023	Positive Regulation Of CD4-positive, CD25-positive, Alpha-Beta Regulatory T Cell Differentiation (GO:0032831)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	IFNG;HLA-DRA
GO_Biological_Process_2023	Positive Regulation Of T-helper 1 Cell Cytokine Production (GO:2000556)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	TBX21;XCL1
GO_Biological_Process_2023	Positive Regulation Of T-helper 2 Cell Differentiation (GO:0045630)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	TNFSF4;IL18
GO_Biological_Process_2023	Positive Regulation Of Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:2000096)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	RSPO3;PLEKHA4
GO_Biological_Process_2023	Positive Regulation Of Animal Organ Morphogenesis (GO:0110110)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	GATA3;CD34
GO_Biological_Process_2023	Positive Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033634)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	CD3E;CXCL13
GO_Biological_Process_2023	Positive Regulation Of Cholesterol Biosynthetic Process (GO:0045542)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	SH2D2A;FGF1
GO_Biological_Process_2023	Positive Regulation Of Cholesterol Storage (GO:0010886)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	MSR1;LCP1
GO_Biological_Process_2023	Positive Regulation Of Fever Generation (GO:0031622)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	PTGER3;TNFSF11
GO_Biological_Process_2023	Positive Regulation Of Gap Junction Assembly (GO:1903598)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	CNTNAP2;CAV1
GO_Biological_Process_2023	Positive Regulation Of Killing Of Cells Of Another Organism (GO:0051712)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	IFNG;SYK
GO_Biological_Process_2023	Positive Regulation Of Lipoprotein Particle Clearance (GO:0010986)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	LIPG;GPIHBP1
GO_Biological_Process_2023	Positive Regulation Of Mitotic Cytokinesis (GO:1903490)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	BIRC5;CDCA8
GO_Biological_Process_2023	Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002860)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	CRTAM;IL12B
GO_Biological_Process_2023	Positive Regulation Of Natural Killer Cell Mediated Immune Response To Tumor Cell (GO:0002857)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	CRTAM;IL12B
GO_Biological_Process_2023	Positive Regulation Of Nuclear Cell Cycle DNA Replication (GO:0010571)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	DBF4;CDC7
GO_Biological_Process_2023	Positive Regulation Of Podosome Assembly (GO:0071803)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	CSF2;LCP1
GO_Biological_Process_2023	Positive Regulation Of Receptor Binding (GO:1900122)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	BDNF;MMP9
GO_Biological_Process_2023	Positive Regulation Of Sterol Biosynthetic Process (GO:0106120)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	SH2D2A;FGF1
GO_Biological_Process_2023	Positive Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905065)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	GPER1;KIT
GO_Biological_Process_2023	Proline Metabolic Process (GO:0006560)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	AOC1;PYCR1
GO_Biological_Process_2023	Pteridine-Containing Compound Metabolic Process (GO:0042558)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	GCH1;MTHFD1L
GO_Biological_Process_2023	Regulation Of T-helper 1 Cell Cytokine Production (GO:2000554)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	TBX21;XCL1
GO_Biological_Process_2023	Regulation Of cGMP-mediated Signaling (GO:0010752)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	PDE11A;PDE2A
GO_Biological_Process_2023	Regulation Of Calcidiol 1-Monooxygenase Activity (GO:0060558)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	IFNG;GFI1
GO_Biological_Process_2023	Regulation Of Endothelial Cell-Matrix Adhesion Via Fibronectin (GO:1904904)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	MMP12;GFUS
GO_Biological_Process_2023	Regulation Of Epinephrine Secretion (GO:0014060)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	ADRA2C;ADRA2B
GO_Biological_Process_2023	Regulation Of Immunoglobulin Mediated Immune Response (GO:0002889)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	IL10;TNFSF4
GO_Biological_Process_2023	Regulation Of Macrophage Apoptotic Process (GO:2000109)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	IRF7;NOD2
GO_Biological_Process_2023	Regulation Of Neutrophil Activation (GO:1902563)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	GRN;SYK
GO_Biological_Process_2023	Regulation Of Post-Transcriptional Gene Silencing By RNA (GO:1900368)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	TRIM71;XPO5
GO_Biological_Process_2023	Regulation Of Renal Sodium Excretion (GO:0035813)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	NPR1;AGTR1
GO_Biological_Process_2023	Regulation Of Type 2 Immune Response (GO:0002828)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	TNFSF4;NOD2
GO_Biological_Process_2023	Regulation Of Ventricular Cardiac Muscle Cell Membrane Depolarization (GO:0060373)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	SCN5A;SCN3B
GO_Biological_Process_2023	Renal System Process Involved In Regulation Of Blood Volume (GO:0001977)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	PTPRO;CYP4F12
GO_Biological_Process_2023	Reproductive System Development (GO:0061458)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	WT1;TBX3
GO_Biological_Process_2023	Resolution Of Recombination Intermediates (GO:0071139)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	GEN1;RMI2
GO_Biological_Process_2023	Response To DNA Damage Checkpoint Signaling (GO:0072423)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	EME1;SMC1A
GO_Biological_Process_2023	Response To Bile Acid (GO:1903412)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	CYP27B1;FGFR4
GO_Biological_Process_2023	Response To Gonadotropin (GO:0034698)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	TGFBR3;WT1
GO_Biological_Process_2023	Response To Heparin (GO:0071503)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	EGR1;GPIHBP1
GO_Biological_Process_2023	Response To Lithium Ion (GO:0010226)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	SLC13A2;IMPA2
GO_Biological_Process_2023	Response To Peptidoglycan (GO:0032494)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	IRF5;INAVA
GO_Biological_Process_2023	Thiamine Transmembrane Transport (GO:0071934)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	SLC25A19;SLC19A3
GO_Biological_Process_2023	Thiamine-Containing Compound Metabolic Process (GO:0042723)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	SLC25A19;SLC19A3
GO_Biological_Process_2023	Toll-Like Receptor 9 Signaling Pathway (GO:0034162)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	IRAK1;PIK3AP1
GO_Biological_Process_2023	Trigeminal Nerve Development (GO:0021559)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	TIFAB;POU4F1
GO_Biological_Process_2023	Vascular Endothelial Growth Factor Receptor-2 Signaling Pathway (GO:0036324)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	SLC31A1;DAB2IP
GO_Biological_Process_2023	Ventricular Compact Myocardium Morphogenesis (GO:0003223)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	TGFBR3;LRP2
GO_Biological_Process_2023	Xenobiotic Transport Across Blood-Brain Barrier (GO:1990962)	2/5	1.836631e-01	7.064085e-01	0	0	3.498958e+00	5.929517e+00	ABCC1;ABCG2
GO_Biological_Process_2023	Establishment Of Spindle Orientation (GO:0051294)	8/35	1.869435e-01	7.172175e-01	0	0	1.555787e+00	2.608976e+00	GPSM2;SAPCD2;PLK1;CENPA;MISP;NDC80;ENKD1;MAD2L1
GO_Biological_Process_2023	Liver Development (GO:0001889)	8/35	1.869435e-01	7.172175e-01	0	0	1.555787e+00	2.608976e+00	TGFBR3;NKX2-8;DNAAF1;PCSK9;NPHP3;E2F7;AURKA;E2F8
GO_Biological_Process_2023	Regulation Of Sodium Ion Transport (GO:0002028)	8/35	1.869435e-01	7.172175e-01	0	0	1.555787e+00	2.608976e+00	SPTBN4;PER1;WNK4;SIK1;SCN5A;DRD2;SCN3B;SCN4B
GO_Biological_Process_2023	Response To Insulin (GO:0032868)	16/79	1.878949e-01	7.202639e-01	0	0	1.334011e+00	2.230296e+00	SLC27A1;CITED1;PARP1;IRS1;SLC2A1;PCSK9;IRS2;SLC2A4;SORBS1;GCK;CPEB1;RAB31;EPRS1;LEP;VAMP2;LPIN3
GO_Biological_Process_2023	B Cell Differentiation (GO:0030183)	14/68	1.905236e-01	7.297291e-01	0	0	1.361680e+00	2.257638e+00	IL10;CR2;ITGA4;NFAM1;PTPRJ;PAX5;AICDA;CD79A;PTPRC;KIT;SLC39A7;SLC25A5;JAK3;MS4A1
GO_Biological_Process_2023	Development Of Primary Male Sexual Characteristics (GO:0046546)	10/46	1.913760e-01	7.311585e-01	0	0	1.458681e+00	2.411952e+00	FGF9;WT1;KIT;ADAM21;AKR1B1;GATA4;NR0B1;GATA3;LRP2;INHBA
GO_Biological_Process_2023	Homotypic Cell-Cell Adhesion (GO:0034109)	10/46	1.913760e-01	7.311585e-01	0	0	1.458681e+00	2.411952e+00	PDGFRA;RAP2B;CSRP1;UBASH3B;STXBP1;PLEK;HBB;GP1BA;MYL9;FERMT3
GO_Biological_Process_2023	Male Gonad Development (GO:0008584)	10/46	1.913760e-01	7.311585e-01	0	0	1.458681e+00	2.411952e+00	FGF9;WT1;KIT;ADAM21;AKR1B1;GATA4;NR0B1;GATA3;LRP2;INHBA
GO_Biological_Process_2023	Activation Of GTPase Activity (GO:0090630)	20/102	1.930565e-01	7.359296e-01	0	0	1.281293e+00	2.107435e+00	GPR65;AGAP11;RASGRF1;AGAP2;ARHGAP29;TBC1D9;CXCL13;GMIP;RASGRP1;ARHGAP45;ARHGAP22;SGSM1;TIAM1;TBC1D2;TBC1D7;TBC1D10C;CCR7;ECT2;NGEF;SLC27A4
GO_Biological_Process_2023	Calcium-Mediated Signaling (GO:0019722)	17/85	1.930674e-01	7.359296e-01	0	0	1.313187e+00	2.159819e+00	CXCL8;EDN2;PTGDR2;CCL20;CXCR4;PTPRJ;FPR2;FCGR3A;SAMD14;EDNRB;PTPRC;AGTR1;BTK;CCL3;TNFSF11;NMUR1;CCR5
GO_Biological_Process_2023	Homologous Chromosome Pairing At Meiosis (GO:0007129)	7/30	1.939111e-01	7.359296e-01	0	0	1.597945e+00	2.621198e+00	RNF212;IHO1;FANCD2;TEX11;HORMAD1;SHOC1;TRIP13
GO_Biological_Process_2023	Negative Regulation Of Interleukin-1 Production (GO:0032692)	7/30	1.939111e-01	7.359296e-01	0	0	1.597945e+00	2.621198e+00	CX3CR1;IL10;NLRP7;ELF4;TNFAIP3;PYDC1;LILRB4
GO_Biological_Process_2023	Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049)	7/30	1.939111e-01	7.359296e-01	0	0	1.597945e+00	2.621198e+00	CARD10;STARD13;MMRN2;RHOJ;HMOX1;MEOX2;FGF2
GO_Biological_Process_2023	Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743)	7/30	1.939111e-01	7.359296e-01	0	0	1.597945e+00	2.621198e+00	MSR1;CSF2;IL18;AGTR1;CD36;LCP1;APOB
GO_Biological_Process_2023	Regulation Of Potassium Ion Transport (GO:0043266)	7/30	1.939111e-01	7.359296e-01	0	0	1.597945e+00	2.621198e+00	DPP6;KCNIP2;KCNIP3;FHL1;CASQ2;KCNAB2;DRD2
GO_Biological_Process_2023	Regulation Of Vasculature Development (GO:1901342)	7/30	1.939111e-01	7.359296e-01	0	0	1.597945e+00	2.621198e+00	BMPER;LEP;HMOX1;CXCL13;FGF2;WARS1;RAPGEF3
GO_Biological_Process_2023	Regulation Of Protein Phosphorylation (GO:0001932)	48/265	1.946756e-01	7.382190e-01	0	0	1.162868e+00	1.902942e+00	SPTBN4;PID1;TFRC;FAXDC2;PELI2;ITGB2;CDCA8;PDGFA;FPR2;FGF1;STK4;FGF2;RASGRP1;AURKB;MYDGF;SOCS1;BMPER;FGF9;GPER1;PIP5KL1;LEPR;EPHB2;ECT2;NTRK1;NTRK2;SEMA4D;FN1;IGF2;DAB2IP;PLAUR;VEGFD;NRG1;BMP7;MMP9;CLIP3;BMP4;CCNA2;FGR;MARCO;CD4;LEP;CCDC88C;CLDN19;TMEM119;CCNYL1;BIRC5;NOP53;FGF10
GO_Biological_Process_2023	Epithelium Development (GO:0060429)	29/154	1.961691e-01	7.432667e-01	0	0	1.219078e+00	1.985608e+00	TRIM71;KANK2;PCNA;INTU;TCF21;PGK1;WNT2;CD34;KRT6A;MFSD2A;CTSB;STIL;KRT4;STAT1;AKR1C1;KRT32;ACTL8;BDH2;DHRS9;KRT17;WT1;ALDH1A2;KRT15;KRT14;TIMELESS;CDK1;VDAC1;ALDOC;FGF10
GO_Biological_Process_2023	Positive Regulation Of MAP Kinase Activity (GO:0043406)	18/91	1.977083e-01	7.455738e-01	0	0	1.295218e+00	2.099499e+00	DAB2IP;PDGFA;TGFA;NOD2;FGF1;FGF2;RASGRP1;PIK3R5;IRAK1;PDGFD;KIT;NEK10;TNFSF11;TLR6;ELANE;SASH1;EZH2;FGFR1
GO_Biological_Process_2023	Acylglycerol Metabolic Process (GO:0006639)	9/41	1.999219e-01	7.455738e-01	0	0	1.476805e+00	2.377402e+00	CAV1;APOC1;APOBR;PLAAT3;APOE;LCP1;GCK;DGKI;PNPLA2
GO_Biological_Process_2023	Positive Regulation Of Ossification (GO:0045778)	9/41	1.999219e-01	7.455738e-01	0	0	1.476805e+00	2.377402e+00	FBN2;BMP4;CCNA2;CYP27B1;KL;TMEM119;ISG15;PTN;BMP7
GO_Biological_Process_2023	Visual System Development (GO:0150063)	9/41	1.999219e-01	7.455738e-01	0	0	1.476805e+00	2.377402e+00	C1QA;SALL2;SCO2;MAB21L1;PAX6;MEIS3P2;MEIS3P1;MEIS2;FREM2
GO_Biological_Process_2023	Cellular Response To Hexose Stimulus (GO:0071331)	6/25	2.005335e-01	7.455738e-01	0	0	1.657895e+00	2.663862e+00	KCNB1;GPER1;UCP2;SLC2A5;SLC26A6;IGF1R
GO_Biological_Process_2023	Cellular Response To Steroid Hormone Stimulus (GO:0071383)	6/25	2.005335e-01	7.455738e-01	0	0	1.657895e+00	2.663862e+00	BMP4;HSPA8;GPER1;AKR1B1;ATP1A2;BMP7
GO_Biological_Process_2023	Metanephros Development (GO:0001656)	6/25	2.005335e-01	7.455738e-01	0	0	1.657895e+00	2.663862e+00	BMP4;CITED1;WT1;CTSH;BMP7;FGF10
GO_Biological_Process_2023	Negative Regulation Of Protein Transport (GO:0051224)	6/25	2.005335e-01	7.455738e-01	0	0	1.657895e+00	2.663862e+00	RSAD2;RHBDF2;IL12B;CSK;APOE;DRD2
GO_Biological_Process_2023	Negative Regulation Of Response To Wounding (GO:1903035)	6/25	2.005335e-01	7.455738e-01	0	0	1.657895e+00	2.663862e+00	SERPINE1;SIGLEC10;CLDN19;EPPK1;PTPN6;FGF2
GO_Biological_Process_2023	Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200)	6/25	2.005335e-01	7.455738e-01	0	0	1.657895e+00	2.663862e+00	GPER1;PLAUR;PPIF;BAX;BAK1;MMP9
GO_Biological_Process_2023	Regulation Of Actin Cytoskeleton Reorganization (GO:2000249)	6/25	2.005335e-01	7.455738e-01	0	0	1.657895e+00	2.663862e+00	PDGFRA;HCK;CARMIL2;CDK5;ABL2;RAPGEF3
GO_Biological_Process_2023	Sterol Transport (GO:0015918)	6/25	2.005335e-01	7.455738e-01	0	0	1.657895e+00	2.663862e+00	GRAMD1C;MSR1;CAV1;LCAT;CD36;APOB
GO_Biological_Process_2023	Regulation Of Proteolysis (GO:0030162)	11/52	2.009612e-01	7.455738e-01	0	0	1.408894e+00	2.260772e+00	CYFIP2;CSTB;CASP8;SERPINE2;CDK5;CAV1;PLK1;PLAUR;PLAT;BAK1;FGFR4
GO_Biological_Process_2023	Sprouting Angiogenesis (GO:0002040)	11/52	2.009612e-01	7.455738e-01	0	0	1.408894e+00	2.260772e+00	SEMA5A;BMP4;CCBE1;ESM1;BMPER;ADGRA2;RSPO3;VEGFD;FGF2;E2F7;E2F8
GO_Biological_Process_2023	Negative Regulation Of Cell Differentiation (GO:0045596)	38/207	2.011968e-01	7.455738e-01	0	0	1.181753e+00	1.894907e+00	YAP1;CITED1;TNFAIP6;CHRD;GATA3;PTHLH;SPRED3;HOXA9;HEY1;GPER1;NOCT;E2F1;NPHP3;PRAME;NKX3-2;ADAMTS7;GDF10;SEMA4D;CAV1;IGF2;DAB2IP;CRIM1;BMP7;TENT5C;MEIS2;TBX3;SMARCA4;BMP5;BMP4;COL5A1;IFNG;COL5A2;SPRY2;SPRY1;CALR;CNTN4;FERMT2;MIXL1
GO_Biological_Process_2023	Cellular Response To Estradiol Stimulus (GO:0071392)	5/20	2.061927e-01	7.455738e-01	0	0	1.749870e+00	2.762947e+00	H2AZ1;GPER1;SSTR1;ESR1;POU4F1
GO_Biological_Process_2023	Endothelial Cell Development (GO:0001885)	5/20	2.061927e-01	7.455738e-01	0	0	1.749870e+00	2.762947e+00	GSTM3;ROBO4;PDE2A;RAPGEF3;ICAM1
GO_Biological_Process_2023	Long-Term Memory (GO:0007616)	5/20	2.061927e-01	7.455738e-01	0	0	1.749870e+00	2.762947e+00	NTF4;CAMK4;RASGRF1;SLC2A4;NFATC4
GO_Biological_Process_2023	Negative Regulation Of Protein Localization To Cell Periphery (GO:1904376)	5/20	2.061927e-01	7.455738e-01	0	0	1.749870e+00	2.762947e+00	LRRC15;PID1;SAPCD2;GBP1;MRAP2
GO_Biological_Process_2023	Negative Regulation Of Protein Localization To Plasma Membrane (GO:1903077)	5/20	2.061927e-01	7.455738e-01	0	0	1.749870e+00	2.762947e+00	LRRC15;PID1;CSK;GBP1;MRAP2
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Differentiation (GO:0030858)	5/20	2.061927e-01	7.455738e-01	0	0	1.749870e+00	2.762947e+00	BMP4;TMEM100;ATOH8;FGF2;FOXN1
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Activation (GO:0002696)	5/20	2.061927e-01	7.455738e-01	0	0	1.749870e+00	2.762947e+00	TSLP;CLEC7A;CD226;TLR6;HSPD1
GO_Biological_Process_2023	Positive Regulation Of Lipid Catabolic Process (GO:0050996)	5/20	2.061927e-01	7.455738e-01	0	0	1.749870e+00	2.762947e+00	IRS1;IRS2;ABCD1;PLIN5;PNPLA2
GO_Biological_Process_2023	Positive Regulation Of Lipid Storage (GO:0010884)	5/20	2.061927e-01	7.455738e-01	0	0	1.749870e+00	2.762947e+00	MSR1;HILPDA;LCP1;IKBKE;PLIN5
GO_Biological_Process_2023	Regulation Of Calcium Ion Import (GO:0090279)	5/20	2.061927e-01	7.455738e-01	0	0	1.749870e+00	2.762947e+00	CXCL12;PLPP4;FCRL3;CCL3;CCL2
GO_Biological_Process_2023	Regulation Of Membrane Depolarization (GO:0003254)	5/20	2.061927e-01	7.455738e-01	0	0	1.749870e+00	2.762947e+00	FHL1;SCN5A;SCN3B;HCN2;SCN2B
GO_Biological_Process_2023	Regulation Of Protein Localization To Cell Periphery (GO:1904375)	5/20	2.061927e-01	7.455738e-01	0	0	1.749870e+00	2.762947e+00	CDK5;PLK1;AKR1B1;GBP1;MISP
GO_Biological_Process_2023	Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034121)	5/20	2.061927e-01	7.455738e-01	0	0	1.749870e+00	2.762947e+00	GFI1;IRF1;IRF7;CD36;BIRC3
GO_Biological_Process_2023	Sulfur Compound Catabolic Process (GO:0044273)	5/20	2.061927e-01	7.455738e-01	0	0	1.749870e+00	2.762947e+00	NUDT7;GLB1;DPEP2;DPEP1;HPSE
